index,image,status_code,target
15247,b01-057-08-00,ok,would
15286,b01-062-01-07,ok,would
15316,b01-062-05-07,ok,would
15377,b01-073-04-00,ok,would
15417,b01-073-08-06,ok,would
15515,b01-079-10-00,ok,would
15695,b01-094-02-00,ok,would
15893,b01-118-07-02,ok,would
16226,b02-013-03-08,ok,would
16347,b02-035-10-06,ok,would
16892,b03-098-06-01,ok,would
17061,b03-109-06-03,ok,would
17065,b03-109-06-07,ok,would
17790,b04-060-01-07,ok,would
18698,b04-140-07-07,ok,would
19788,b05-050-05-01,ok,would
20333,b05-083-03-02,ok,would
20607,b06-004-01-04,ok,would
20902,b06-019-04-08,ok,would
21439,b06-049-09-03,ok,would
21581,b06-059-00-01,ok,would
22191,b06-090-00-03,ok,would
23684,c02-059-09-04,ok,would
26222,c03-081a-02-04,ok,would
26303,c03-081b-02-03,ok,would
26384,c03-081c-02-01,ok,would
26465,c03-081d-02-04,ok,would
26546,c03-081e-02-04,ok,would
26628,c03-081f-02-04,ok,would
28556,c04-008-07-01,ok,would
30485,c04-160-02-07,ok,would
32084,c06-103-05-04,ok,would
33024,d01-080-06-02,ok,would
33053,d01-085-01-05,ok,would
33076,d01-085-03-05,ok,would
33097,d01-085-05-07,ok,would
33428,d03-112-00-05,ok,would
36421,d06-015-01-04,ok,would
36691,d06-030-00-04,ok,would
36876,d06-041-06-08,ok,would
37557,d06-082-01-11,ok,would
37598,d06-086-00-02,ok,would
37628,d06-086-03-03,ok,would
37664,d06-086-07-05,ok,would
37687,d06-086-10-01,ok,would
37880,d06-100-01-06,ok,would
37994,d06-104-09-00,ok,would
38082,d06-111-00-01,ok,would
2738,a01-063-09-01,ok,this
2815,a01-063u-08-04,ok,this
3104,a01-077-00-03,ok,this
3580,a01-096u-02-00,ok,this
4301,a01-122-01-08,ok,this
4385,a01-122u-02-03,ok,this
4855,a02-000-03-01,ok,this
5288,a02-024-05-02,ok,this
5750,a02-050-04-09,ok,this
6272,a02-086-00-02,ok,this
7467,a03-023-10-05,ok,this
8141,a03-059-02-06,ok,this
8459,a03-073-02-07,ok,this
8665,a04-000-05-05,ok,this
8837,a04-010-02-03,ok,this
8867,a04-010-05-07,ok,this
8887,a04-010-08-04,ok,this
10138,a04-085-08-02,ok,this
10508,a04-103-04-05,ok,this
10877,a05-022-00-03,ok,this
11070,a05-029-07-04,ok,this
12183,a05-108-01-06,ok,this
12828,a06-020-04-01,ok,this
13254,a06-057-04-10,ok,this
13453,a06-075-05-05,ok,this
13540,a06-090-06-05,ok,this
13718,a06-110-02-01,ok,this
13834,a06-119-01-04,ok,this
14016,a06-128-10-00,ok,this
14427,b01-004-01-02,ok,this
14676,b01-018-06-04,ok,this
14695,b01-023-00-02,ok,this
14784,b01-027-03-05,ok,this
15199,b01-057-02-06,ok,this
15398,b01-073-06-05,ok,this
15593,b01-084-07-06,ok,this
15733,b01-094-07-02,ok,this
15919,b01-122-01-08,ok,this
16021,b01-127-04-07,ok,this
16100,b01-132-05-05,ok,this
16272,b02-035-00-01,ok,this
16360,b02-045-01-00,ok,this
16408,b02-045-05-01,ok,this
16465,b02-097-02-01,ok,this
16711,b03-087-01-05,ok,this
16780,b03-092-01-03,ok,this
17064,b03-109-06-06,ok,this
17326,b04-010-06-04,ok,this
17508,b04-034-00-04,ok,this
17563,b04-034-04-11,ok,this
17689,b04-047-03-09,ok,this
17731,b04-054-02-04,ok,this
17912,b04-066-06-07,ok,this
18277,b04-107-01-06,ok,this
18526,b04-128-04-02,ok,this
18693,b04-140-07-02,ok,this
19007,b04-175-02-07,ok,this
19328,b04-208-00-04,ok,this
19977,b05-062-03-10,ok,this
20471,b05-098-02-02,ok,this
20762,b06-012-02-08,ok,this
21069,b06-032-00-01,ok,this
21097,b06-032-03-04,ok,this
21943,b06-075-09-05,ok,this
22860,c02-003-01-03,ok,this
23849,c02-082-07-04,ok,this
23961,c03-000a-06-00,ok,this
24021,c03-000b-05-04,ok,this
24082,c03-000c-05-07,ok,this
24143,c03-000d-06-03,ok,this
24203,c03-000e-06-02,ok,this
24263,c03-000f-06-05,ok,this
28501,c04-008-02-05,ok,this
28674,c04-017-04-06,ok,this
28784,c04-028-02-02,ok,this
29066,c04-050-01-05,ok,this
29166,c04-056-03-02,ok,this
31004,c06-020-06-01,ok,this
31055,c06-027-03-05,ok,this
31480,c06-058-03-06,ok,this
31520,c06-076-01-01,ok,this
31732,c06-083-06-01,ok,this
31911,c06-095-00-08,ok,this
32702,d01-049-03-01,ok,this
32733,d01-049-07-00,ok,this
32824,d01-056-01-09,ok,this
32920,d01-060-04-05,ok,this
32951,d01-060-08-05,ok,this
33112,d01-098-00-03,ok,this
33153,d01-098-04-00,ok,this
33261,d01-104-06-10,ok,this
33686,d04-008-04-08,ok,this
34147,d04-037-03-01,ok,this
35110,d04-096-03-12,ok,this
35280,d04-111-07-02,ok,this
35846,d05-021-05-05,ok,this
35923,d05-025-05-06,ok,this
36567,d06-025-02-01,ok,this
36600,d06-025-05-06,ok,this
36785,d06-037-04-02,ok,this
37067,d06-056-02-05,ok,this
37131,d06-060-01-01,ok,this
37548,d06-082-01-02,ok,this
37789,d06-096-00-06,ok,this
37899,d06-100-04-01,ok,this
37977,d06-104-06-01,ok,this
38520,d07-096-01-05,ok,this
38627,d07-100-03-05,ok,this
38721,d07-102-04-10,ok,this
2917,a01-068u-02-02,ok,their
3441,a01-091-02-03,ok,their
3512,a01-091u-02-00,ok,their
3936,a01-113-00-04,ok,their
4020,a01-113u-00-04,ok,their
4964,a02-004-10-01,ok,their
6685,a02-106-08-01,ok,their
6718,a02-111-02-01,ok,their
7237,a03-014-05-00,ok,their
7442,a03-023-06-06,ok,their
7633,a03-034-00-06,ok,their
7676,a03-034-05-06,ok,their
8517,a03-073-09-08,ok,their
8638,a04-000-02-03,ok,their
8650,a04-000-03-08,ok,their
8944,a04-015-04-08,ok,their
9064,a04-023-00-02,ok,their
9381,a04-035-09-02,ok,their
9600,a04-047-07-00,ok,their
9606,a04-047-07-06,ok,their
9834,a04-066-02-02,ok,their
9862,a04-066-06-00,ok,their
10052,a04-081-04-02,ok,their
11127,a05-039-06-02,ok,their
11983,a05-094-05-03,ok,their
12164,a05-104-08-03,ok,their
12926,a06-036-02-05,ok,their
14764,b01-027-01-02,ok,their
14836,b01-033-01-00,ok,their
14842,b01-033-01-06,ok,their
14934,b01-038-06-00,ok,their
15196,b01-057-02-03,ok,their
15590,b01-084-07-03,ok,their
15664,b01-089-08-02,ok,their
15810,b01-113-06-00,ok,their
16107,b01-132-06-05,ok,their
16539,b02-102-01-06,ok,their
17067,b03-109-07-01,ok,their
17074,b03-109-07-08,ok,their
17269,b04-004-10-02,ok,their
17543,b04-034-03-04,ok,their
17587,b04-040-01-05,ok,their
17927,b04-075-01-00,ok,their
18219,b04-103-02-02,ok,their
18229,b04-103-03-05,ok,their
18237,b04-103-04-01,ok,their
18353,b04-116-01-08,ok,their
18546,b04-128-06-00,ok,their
18683,b04-140-05-08,ok,their
18703,b04-140-08-04,ok,their
18754,b04-147-04-06,ok,their
18770,b04-147-06-07,ok,their
18870,b04-162-02-04,ok,their
19457,b05-032-05-07,ok,their
19475,b05-032-07-05,ok,their
19560,b05-038-07-03,ok,their
19801,b05-050-07-03,ok,their
20127,b05-071-04-08,ok,their
20339,b05-083-03-08,ok,their
20361,b05-083-06-04,ok,their
20364,b05-083-07-01,ok,their
20389,b05-088-02-00,ok,their
20702,b06-008-05-03,ok,their
21172,b06-036-04-02,ok,their
21501,b06-053-10-02,ok,their
21563,b06-056-08-04,ok,their
21606,b06-059-02-07,ok,their
21912,b06-075-05-05,ok,their
22081,b06-082-05-01,ok,their
24391,c03-003b-03-07,ok,their
24540,c03-003c-04-02,ok,their
24620,c03-003d-04-02,ok,their
24700,c03-003e-04-02,ok,their
24780,c03-003f-04-03,ok,their
27526,c03-094a-06-05,ok,their
27604,c03-094b-06-03,ok,their
27682,c03-094c-06-00,ok,their
27762,c03-094d-07-04,ok,their
27841,c03-094e-07-00,ok,their
27920,c03-094f-07-00,ok,their
27997,c03-096a-06-04,ok,their
28064,c03-096b-06-02,ok,their
28131,c03-096c-05-08,ok,their
28198,c03-096d-06-07,ok,their
28265,c03-096e-06-00,ok,their
28332,c03-096f-06-06,ok,their
28856,c04-035-02-01,ok,their
29051,c04-044-08-03,ok,their
29062,c04-050-01-01,ok,their
29237,c04-061-02-06,ok,their
33864,d04-021-00-08,ok,their
34237,d04-047-06-04,ok,their
36202,d06-003-02-01,ok,their
36240,d06-003-05-02,ok,their
37056,d06-056-01-03,ok,their
37059,d06-056-01-06,ok,their
37245,d06-063-05-04,ok,their
37372,d06-072-01-00,ok,their
37377,d06-072-01-05,ok,their
37394,d06-072-03-07,ok,their
38045,d06-107-05-04,ok,their
2703,a01-063-04-06,ok,who
2781,a01-063u-04-03,ok,who
2858,a01-063x-04-04,ok,who
3285,a01-082u-08-03,ok,who
4936,a02-004-06-03,ok,who
5537,a02-037-08-02,ok,who
5747,a02-050-04-06,ok,who
6788,a02-116-00-04,ok,who
7471,a03-027-00-02,ok,who
8216,a03-063-01-08,ok,who
9286,a04-031-08-04,ok,who
9295,a04-031-09-03,ok,who
9347,a04-035-05-02,ok,who
10980,a05-025-06-03,ok,who
10996,a05-025-08-05,ok,who
11382,a05-053-07-00,ok,who
11976,a05-094-04-06,ok,who
12606,a06-004-07-03,ok,who
13535,a06-090-06-00,ok,who
14126,a06-141-01-08,ok,who
14519,b01-009-04-06,ok,who
14576,b01-014-03-06,ok,who
14689,b01-018-08-00,ok,who
15194,b01-057-02-01,ok,who
15543,b01-084-02-03,ok,who
15800,b01-113-05-00,ok,who
15829,b01-118-00-06,ok,who
15882,b01-118-05-09,ok,who
15968,b01-122-07-01,ok,who
17203,b04-004-00-06,ok,who
17238,b04-004-05-06,ok,who
17409,b04-020-07-06,ok,who
17535,b04-034-02-07,ok,who
17648,b04-047-00-07,ok,who
18622,b04-134-08-00,ok,who
18839,b04-154-06-08,ok,who
19414,b05-032-00-06,ok,who
19530,b05-038-03-03,ok,who
19777,b05-050-03-06,ok,who
19872,b05-058-00-06,ok,who
19960,b05-062-02-02,ok,who
20094,b05-071-02-00,ok,who
20367,b05-083-07-04,ok,who
21061,b06-027-08-04,ok,who
21697,b06-064-05-01,ok,who
21926,b06-075-07-04,ok,who
21940,b06-075-09-02,ok,who
22098,b06-082-07-01,ok,who
22469,b06-110-01-06,ok,who
22510,b06-110-06-01,ok,who
22722,c01-066-03-00,ok,who
22830,c02-000-07-05,ok,who
23102,c02-017-02-04,ok,who
23788,c02-078-09-00,ok,who
23942,c03-000a-03-07,ok,who
24002,c03-000b-03-04,ok,who
24062,c03-000c-03-06,ok,who
24124,c03-000d-04-00,ok,who
24184,c03-000e-03-07,ok,who
24244,c03-000f-04-02,ok,who
25310,c03-016a-08-06,ok,who
25398,c03-016b-08-05,ok,who
25486,c03-016c-08-07,ok,who
25574,c03-016d-09-00,ok,who
25663,c03-016e-09-05,ok,who
25716,c03-021a-04-08,ok,who
25806,c03-021b-04-00,ok,who
25895,c03-021c-04-03,ok,who
25984,c03-021d-04-08,ok,who
26074,c03-021e-05-00,ok,who
28555,c04-008-07-00,ok,who
29632,c04-098-01-04,ok,who
29670,c04-098-04-05,ok,who
29711,c04-105-01-03,ok,who
29825,c04-110-03-05,ok,who
30405,c04-150-06-09,ok,who
30705,c06-000-03-07,ok,who
30713,c06-000-04-07,ok,who
30805,c06-011-00-06,ok,who
30832,c06-011-04-01,ok,who
31709,c06-083-03-06,ok,who
32017,c06-100-04-10,ok,who
32579,d01-019-04-06,ok,who
32609,d01-024-00-03,ok,who
32770,d01-052-03-01,ok,who
33731,d04-012-03-08,ok,who
35370,d04-117-04-04,ok,who
35382,d04-117-05-06,ok,who
35393,d04-117-06-04,ok,who
35473,d04-121-05-08,ok,who
36012,d05-030-06-07,ok,who
36623,d06-027-00-06,ok,who
36844,d06-041-03-01,ok,who
36937,d06-046-06-08,ok,who
37232,d06-063-03-10,ok,who
37697,d06-091-00-04,ok,who
37924,d06-100-06-06,ok,who
38068,d06-107-09-00,ok,who
1674,a01-038-03-04,ok,were
1760,a01-038x-02-07,ok,were
3436,a01-091-01-05,ok,were
3507,a01-091u-01-03,ok,were
3572,a01-096u-00-07,ok,were
3906,a01-107u-05-01,ok,were
5186,a02-020-00-04,ok,were
5844,a02-057-00-04,ok,were
6260,a02-082-06-03,ok,were
6822,a02-116-05-03,ok,were
7769,a03-040-00-02,ok,were
7794,a03-040-03-01,ok,were
7800,a03-040-03-07,ok,were
8714,a04-003-05-05,ok,were
8755,a04-006-03-01,ok,were
8808,a04-006-09-03,ok,were
8904,a04-015-01-05,ok,were
9508,a04-043-05-01,ok,were
9598,a04-047-06-05,ok,were
9664,a04-050-05-04,ok,were
11223,a05-044-08-02,ok,were
11251,a05-048-01-03,ok,were
11790,a05-084-01-02,ok,were
11866,a05-089-02-02,ok,were
11967,a05-094-03-05,ok,were
11990,a05-094-06-02,ok,were
12295,a05-113-08-06,ok,were
12936,a06-036-04-01,ok,were
13110,a06-044-05-06,ok,were
13118,a06-051-00-01,ok,were
13312,a06-064-05-04,ok,were
13486,a06-090-00-06,ok,were
14032,a06-134-01-02,ok,were
14563,b01-014-02-04,ok,were
14819,b01-027-07-06,ok,were
15556,b01-084-03-04,ok,were
15612,b01-089-01-08,ok,were
16588,b02-105-00-02,ok,were
17131,b03-114-05-08,ok,were
17249,b04-004-07-04,ok,were
17355,b04-020-00-06,ok,were
17387,b04-020-04-06,ok,were
17684,b04-047-03-04,ok,were
17800,b04-060-02-05,ok,were
18292,b04-107-03-02,ok,were
18312,b04-107-05-07,ok,were
18330,b04-107-08-01,ok,were
18705,b04-140-08-06,ok,were
19336,b04-208-01-04,ok,were
19423,b05-032-01-07,ok,were
20171,b05-074-04-03,ok,were
20297,b05-079-08-06,ok,were
20622,b06-004-03-00,ok,were
21376,b06-049-01-01,ok,were
21597,b06-059-01-09,ok,were
21614,b06-059-03-07,ok,were
21674,b06-064-02-00,ok,were
21685,b06-064-03-04,ok,were
21741,b06-068-01-02,ok,were
22494,b06-110-04-05,ok,were
22502,b06-110-05-04,ok,were
27520,c03-094a-05-07,ok,were
27598,c03-094b-05-05,ok,were
27676,c03-094c-05-03,ok,were
27756,c03-094d-06-04,ok,were
27835,c03-094e-06-01,ok,were
27914,c03-094f-06-01,ok,were
27963,c03-096a-02-03,ok,were
28030,c03-096b-02-05,ok,were
28097,c03-096c-01-10,ok,were
28164,c03-096d-02-05,ok,were
28231,c03-096e-02-05,ok,were
28298,c03-096f-02-05,ok,were
28457,c04-004-05-07,ok,were
29094,c04-050-04-04,ok,were
29157,c04-056-02-02,ok,were
29225,c04-061-01-03,ok,were
29380,c04-075-01-03,ok,were
30424,c04-156-01-07,ok,were
32969,d01-080-01-00,ok,were
33004,d01-080-04-02,ok,were
33264,d01-104-07-01,ok,were
33312,d01-118-03-07,ok,were
35353,d04-117-03-00,ok,were
35361,d04-117-03-08,ok,were
35616,d04-131-04-08,ok,were
35681,d05-008-05-03,ok,were
36332,d06-008-09-03,ok,were
37203,d06-063-00-06,ok,were
37951,d06-104-02-03,ok,were
38664,d07-100-08-08,ok,were
357,a01-007-01-02,ok,been
426,a01-007u-01-02,ok,been
495,a01-007x-01-02,ok,been
1190,a01-026-01-08,ok,been
1205,a01-026-04-00,ok,been
1267,a01-026u-02-02,ok,been
1282,a01-026u-04-05,ok,been
1344,a01-026x-02-00,ok,been
5310,a02-027-00-03,ok,been
5415,a02-032-02-00,ok,been
5451,a02-032-05-02,ok,been
5721,a02-050-01-09,ok,been
5874,a02-057-04-00,ok,been
6216,a02-082-01-01,ok,been
6241,a02-082-04-01,ok,been
6755,a02-111-07-01,ok,been
7000,a03-006-03-00,ok,been
7028,a03-006-06-00,ok,been
7240,a03-014-05-03,ok,been
7813,a03-040-04-10,ok,been
8081,a03-054-04-04,ok,been
8554,a03-080-03-05,ok,been
8662,a04-000-05-02,ok,been
10205,a04-089-07-03,ok,been
10664,a05-004-08-01,ok,been
10847,a05-017-06-06,ok,been
11217,a05-044-07-04,ok,been
13216,a06-057-01-11,ok,been
13716,a06-110-01-05,ok,been
13986,a06-128-05-03,ok,been
14323,a06-157-00-03,ok,been
14485,b01-009-00-04,ok,been
14792,b01-027-04-05,ok,been
15005,b01-044-02-07,ok,been
15038,b01-044-06-02,ok,been
16404,b02-045-04-06,ok,been
16503,b02-097-06-00,ok,been
16531,b02-102-00-07,ok,been
16557,b02-102-03-08,ok,been
16566,b02-102-04-05,ok,been
17344,b04-010-09-01,ok,been
17895,b04-066-04-11,ok,been
18624,b04-134-08-02,ok,been
18679,b04-140-05-04,ok,been
18741,b04-147-03-01,ok,been
18888,b04-162-04-06,ok,been
19416,b05-032-01-00,ok,been
19535,b05-038-03-08,ok,been
19945,b05-062-00-11,ok,been
20300,b05-079-09-02,ok,been
20335,b05-083-03-04,ok,been
20867,b06-019-00-03,ok,been
21071,b06-032-00-03,ok,been
21084,b06-032-01-08,ok,been
21386,b06-049-02-03,ok,been
21840,b06-071-06-01,ok,been
22724,c01-066-03-02,ok,been
23851,c02-082-07-06,ok,been
23933,c03-000a-02-06,ok,been
23993,c03-000b-02-04,ok,been
24053,c03-000c-02-05,ok,been
24114,c03-000d-02-06,ok,been
24235,c03-000f-03-00,ok,been
24282,c03-003a-00-09,ok,been
24361,c03-003b-00-09,ok,been
24509,c03-003c-00-09,ok,been
24589,c03-003d-00-09,ok,been
24669,c03-003e-00-09,ok,been
24749,c03-003f-00-09,ok,been
29571,c04-089-03-11,ok,been
30487,c04-160-02-09,ok,been
31286,c06-043-06-07,ok,been
31308,c06-047-00-02,ok,been
31641,c06-080-06-00,ok,been
32647,d01-024-04-07,ok,been
32696,d01-049-02-07,ok,been
32709,d01-049-04-00,ok,been
32790,d01-052-05-06,ok,been
32816,d01-056-01-01,ok,been
32864,d01-056-07-01,ok,been
33599,d04-005-03-03,ok,been
35798,d05-021-01-00,ok,been
37129,d06-060-00-08,ok,been
38299,d07-085-02-02,ok,been
38569,d07-096-06-04,ok,been
12284,a05-113-07-02,ok,her
12308,a05-116-01-01,ok,her
14877,b01-033-05-01,ok,her
17187,b04-000-05-04,ok,her
17331,b04-010-07-01,ok,her
17415,b04-020-08-05,ok,her
18176,b04-096-05-03,ok,her
18667,b04-140-03-08,ok,her
20561,b06-000-03-05,ok,her
21191,b06-036-05-09,ok,her
21789,b06-068-08-06,ok,her
23665,c02-059-07-04,ok,her
25262,c03-016a-03-00,ok,her
25304,c03-016a-08-00,ok,her
25312,c03-016a-08-08,ok,her
25392,c03-016b-07-09,ok,her
25400,c03-016b-08-07,ok,her
25435,c03-016c-02-08,ok,her
25480,c03-016c-08-01,ok,her
25488,c03-016c-09-00,ok,her
25523,c03-016d-03-00,ok,her
25568,c03-016d-08-05,ok,her
25576,c03-016d-09-02,ok,her
25611,c03-016e-02-08,ok,her
25657,c03-016e-08-08,ok,her
25665,c03-016e-09-07,ok,her
25724,c03-021a-05-06,ok,her
25726,c03-021a-05-08,ok,her
25733,c03-021a-06-06,ok,her
25737,c03-021a-07-00,ok,her
25814,c03-021b-04-08,ok,her
25816,c03-021b-04-10,ok,her
25823,c03-021b-05-05,ok,her
25827,c03-021b-05-09,ok,her
25912,c03-021c-06-01,ok,her
25916,c03-021c-06-05,ok,her
25992,c03-021d-05-07,ok,her
25994,c03-021d-06-00,ok,her
26001,c03-021d-06-07,ok,her
26005,c03-021d-07-00,ok,her
26082,c03-021e-06-00,ok,her
26084,c03-021e-06-02,ok,her
26091,c03-021e-06-09,ok,her
26095,c03-021e-07-02,ok,her
26173,c03-021f-06-03,ok,her
26175,c03-021f-06-05,ok,her
26182,c03-021f-07-02,ok,her
26186,c03-021f-07-06,ok,her
26230,c03-081a-03-04,ok,her
26251,c03-081a-05-08,ok,her
26311,c03-081b-03-02,ok,her
26332,c03-081b-05-04,ok,her
26392,c03-081c-03-01,ok,her
26413,c03-081c-05-02,ok,her
26473,c03-081d-03-04,ok,her
26494,c03-081d-06-01,ok,her
26554,c03-081e-03-04,ok,her
26575,c03-081e-06-01,ok,her
26636,c03-081f-03-04,ok,her
26657,c03-081f-06-01,ok,her
28742,c04-023-02-10,ok,her
32166,c06-106-06-02,ok,her
32193,c06-106-09-05,ok,her
32305,c06-116-06-00,ok,her
32387,c06-128-06-03,ok,her
34478,d04-058-05-02,ok,her
36858,d06-041-04-08,ok,her
36957,d06-046-09-00,ok,her
3819,a01-107-01-10,ok,all
3887,a01-107u-02-07,ok,all
4671,a01-132-08-06,ok,all
4741,a01-132u-07-03,ok,all
4810,a01-132x-06-07,ok,all
5519,a02-037-05-06,ok,all
5742,a02-050-04-01,ok,all
5835,a02-053-07-03,ok,all
5894,a02-057-07-00,ok,all
6282,a02-086-01-04,ok,all
7358,a03-020-03-04,ok,all
7405,a03-023-01-03,ok,all
9294,a04-031-09-02,ok,all
10636,a05-004-04-03,ok,all
11867,a05-089-02-03,ok,all
11964,a05-094-03-02,ok,all
12219,a05-108-06-03,ok,all
12961,a06-036-06-07,ok,all
13104,a06-044-05-00,ok,all
13126,a06-051-01-00,ok,all
13614,a06-095-08-05,ok,all
13882,a06-119-08-07,ok,all
15226,b01-057-06-00,ok,all
15292,b01-062-02-04,ok,all
15741,b01-094-08-04,ok,all
16386,b02-045-03-04,ok,all
16742,b03-087-03-07,ok,all
17524,b04-034-01-10,ok,all
17747,b04-054-04-00,ok,all
18912,b04-162-07-03,ok,all
18943,b04-169-02-08,ok,all
19437,b05-032-03-03,ok,all
19610,b05-042-04-08,ok,all
19848,b05-055-03-03,ok,all
20260,b05-079-03-04,ok,all
20388,b05-088-01-09,ok,all
20825,b06-015-04-01,ok,all
22282,b06-093-05-00,ok,all
22302,b06-093-07-05,ok,all
23000,c02-012-00-04,ok,all
23717,c02-078-02-01,ok,all
23901,c02-089-05-00,ok,all
30023,c04-128-00-06,ok,all
30992,c06-020-04-08,ok,all
31910,c06-095-00-07,ok,all
31973,c06-100-00-01,ok,all
32026,c06-100-05-07,ok,all
32685,d01-049-01-07,ok,all
33814,d04-016-03-02,ok,all
34162,d04-037-04-03,ok,all
34167,d04-037-04-08,ok,all
34236,d04-047-06-03,ok,all
34303,d04-050-04-06,ok,all
34508,d04-062-00-11,ok,all
34513,d04-062-01-04,ok,all
34518,d04-062-01-09,ok,all
34833,d04-081-01-05,ok,all
35132,d04-096-05-09,ok,all
35407,d04-121-00-03,ok,all
36339,d06-011-01-00,ok,all
36493,d06-020-02-08,ok,all
36625,d06-027-01-00,ok,all
36955,d06-046-08-06,ok,all
37581,d06-082-03-08,ok,all
37671,d06-086-08-02,ok,all
38198,d06-113-03-01,ok,all
38498,d07-093-07-06,ok,all
38630,d07-100-03-08,ok,all
2937,a01-068u-05-00,ok,or
3023,a01-072u-07-02,ok,or
4625,a01-132-01-03,ok,or
4695,a01-132u-01-02,ok,or
4765,a01-132x-01-02,ok,or
5172,a02-017-06-03,ok,or
6218,a02-082-01-03,ok,or
6876,a02-120-03-04,ok,or
7008,a03-006-04-00,ok,or
7950,a03-047-06-04,ok,or
7969,a03-047-08-04,ok,or
8289,a03-063-09-05,ok,or
8580,a03-080-07-02,ok,or
10191,a04-089-05-04,ok,or
10736,a05-009-07-00,ok,or
10928,a05-022-07-02,ok,or
11732,a05-080-02-02,ok,or
12138,a05-104-05-03,ok,or
13791,a06-114-04-01,ok,or
13904,a06-124-01-05,ok,or
14749,b01-023-06-00,ok,or
15076,b01-049-03-07,ok,or
15215,b01-057-04-05,ok,or
15311,b01-062-05-02,ok,or
16186,b01-136-06-03,ok,or
16189,b01-136-06-06,ok,or
18042,b04-081-05-04,ok,or
20207,b05-074-07-08,ok,or
21816,b06-071-02-02,ok,or
21881,b06-075-01-06,ok,or
22181,b06-087-08-04,ok,or
22367,b06-097-05-02,ok,or
22681,c01-014-09-00,ok,or
27113,c03-087a-05-07,ok,or
27179,c03-087b-05-07,ok,or
27247,c03-087c-05-00,ok,or
27313,c03-087d-06-02,ok,or
27380,c03-087e-05-09,ok,or
27447,c03-087f-06-00,ok,or
29070,c04-050-02-00,ok,or
29679,c04-098-05-01,ok,or
30794,c06-005-08-02,ok,or
31531,c06-076-02-03,ok,or
31862,c06-091-02-06,ok,or
32498,d01-016-02-09,ok,or
32564,d01-019-03-07,ok,or
32571,d01-019-03-14,ok,or
32597,d01-019-05-09,ok,or
32600,d01-019-05-12,ok,or
32948,d01-060-08-02,ok,or
33068,d01-085-02-10,ok,or
33073,d01-085-03-02,ok,or
33297,d01-118-02-01,ok,or
33307,d01-118-03-02,ok,or
33417,d01-123-07-04,ok,or
33518,d03-117-03-04,ok,or
33721,d04-012-02-06,ok,or
35738,d05-013-03-01,ok,or
36118,d06-000-02-07,ok,or
36171,d06-000-09-04,ok,or
36300,d06-008-05-03,ok,or
36369,d06-011-04-02,ok,or
37146,d06-060-02-07,ok,or
37418,d06-072-06-04,ok,or
37527,d06-076-05-01,ok,or
38134,d06-111-04-02,ok,or
38485,d07-093-06-01,ok,or
9,a01-000u-01-02,ok,more
61,a01-000x-01-01,ok,more
2518,a01-058-07-03,ok,more
2585,a01-058u-06-07,ok,more
2651,a01-058x-07-01,ok,more
2912,a01-068u-01-04,ok,more
3014,a01-072u-06-02,ok,more
4886,a02-000-07-02,ok,more
7150,a03-011-03-05,ok,more
7943,a03-047-05-05,ok,more
8257,a03-063-06-01,ok,more
8822,a04-010-00-04,ok,more
9093,a04-023-02-10,ok,more
9780,a04-059-03-02,ok,more
10515,a04-103-05-05,ok,more
11777,a05-080-08-05,ok,more
11791,a05-084-01-03,ok,more
12464,a05-125-04-01,ok,more
13171,a06-051-06-02,ok,more
13198,a06-057-00-07,ok,more
13564,a06-095-00-06,ok,more
13797,a06-114-05-01,ok,more
13837,a06-119-02-02,ok,more
13857,a06-119-05-01,ok,more
13898,a06-124-00-12,ok,more
13931,a06-124-03-10,ok,more
14545,b01-014-00-03,ok,more
14984,b01-044-00-05,ok,more
15022,b01-044-04-05,ok,more
15419,b01-073-09-00,ok,more
15424,b01-073-09-05,ok,more
15674,b01-089-09-06,ok,more
15976,b01-122-08-02,ok,more
16051,b01-127-08-05,ok,more
16508,b02-097-06-05,ok,more
16904,b03-098-07-05,ok,more
17206,b04-004-01-02,ok,more
17845,b04-066-00-01,ok,more
18987,b04-175-00-03,ok,more
18995,b04-175-01-03,ok,more
19083,b04-181-03-00,ok,more
19085,b04-181-03-02,ok,more
19338,b04-208-01-06,ok,more
21380,b06-049-01-05,ok,more
22034,b06-079-09-04,ok,more
22314,b06-093-09-06,ok,more
22350,b06-097-03-04,ok,more
22361,b06-097-04-06,ok,more
23395,c02-035-01-09,ok,more
23597,c02-056-07-06,ok,more
27123,c03-087a-06-06,ok,more
27257,c03-087c-06-01,ok,more
27323,c03-087d-07-05,ok,more
27390,c03-087e-06-08,ok,more
27457,c03-087f-07-01,ok,more
28404,c04-004-00-08,ok,more
30466,c04-160-00-04,ok,more
31966,c06-095-06-04,ok,more
34642,d04-066-07-04,ok,more
35162,d04-101-01-00,ok,more
36407,d06-015-00-02,ok,more
36882,d06-046-00-01,ok,more
37586,d06-082-04-03,ok,more
37647,d06-086-05-04,ok,more
37655,d06-086-06-03,ok,more
37785,d06-096-00-02,ok,more
1440,a01-030-03-01,ok,said
1469,a01-030-06-00,ok,said
1525,a01-030u-04-01,ok,said
1554,a01-030u-08-02,ok,said
1611,a01-030x-04-00,ok,said
1630,a01-030x-06-04,ok,said
1713,a01-038-08-05,ok,said
2331,a01-053u-00-01,ok,said
2488,a01-058-03-01,ok,said
2556,a01-058u-03-00,ok,said
2622,a01-058x-03-01,ok,said
2670,a01-063-00-02,ok,said
